MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalPorch,TotalBath,HouseAge,RemodAge,WasRemodeled,IsNew,QualxArea,QualxTotalSF,GarageScore,BsmtScore,HasPool,HasGarage,HasFireplace,Has2ndFloor,HasPorch,LivAreaRatio,BsmtFinRatio,GarageRatio
3.044522437723423,1.3862943611198906,4.2626798770413155,9.32375833901174,0.6931471805599453,1,1.3862943611198906,1.3862943611198906,0.0,1.6094379124341003,1.0986122886681098,19,1.0986122886681098,1.0986122886681098,0.0,2,5,5,1965,1965,1.3862943611198906,0.6931471805599453,6,6,2,0.0,1.3862943611198906,1.3862943611198906,1,1.3862943611198906,1.3862943611198906,0.6931471805599453,3,6.810142450115136,0.6931471805599453,0.0,4.90527477843843,6.947937068614969,0.6931471805599453,5,0.6931471805599453,1.6094379124341003,6.947937068614969,0.0,0.0,6.947937068614969,1.0,0.0,1,0,3,0.6931471805599453,3,1.791759469228055,2.0794415416798357,0,0,5,7.583756300707112,1,1.0,384.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,2,2008,2.1972245773362196,1.6094379124341003,7.640603826393634,0.0,2.0,43,43,0,0.0,8.556606193773073,9.249657234353133,1152.0,8.045908742270779,0.0,0.6931471805599453,0,0,0.0,0.405304915877145,0.8703170028818443,0.18452666987025468
4.110873864173311,1.3862943611198906,4.454347296253507,9.386392315756542,0.6931471805599453,1,1.0986122886681098,1.3862943611198906,0.0,1.6094379124341003,1.0986122886681098,16,1.0986122886681098,1.0986122886681098,0.0,5,9,5,2005,2006,1.3862943611198906,0.6931471805599453,14,15,3,5.659482215759621,1.791759469228055,1.3862943611198906,2,1.791759469228055,1.3862943611198906,0.6931471805599453,6,6.906754778648554,0.6931471805599453,0.0,5.181783550292085,7.069874128458572,0.6931471805599453,5,0.6931471805599453,1.6094379124341003,7.075808863978387,7.04141166379481,0.0,7.751475318021456,1.0,0.0,3,0,4,0.6931471805599453,5,2.4849066497880004,2.0794415416798357,2,4,3,7.603897968521881,3,3.0,736.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,4.997212273764115,3.091042453358316,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,7,2006,1.9459101490553132,1.791759469228055,8.160518247477505,5.1298987149230735,4.0,1,0,1,0.0,9.94831750445392,10.357488824304358,2208.0,8.678631537293768,0.0,0.6931471805599453,1,1,0.6931471805599453,0.5092243423990168,0.8486394557823129,0.2102857142857143
3.044522437723423,1.3862943611198906,4.290459441148391,9.470317173335742,0.6931471805599453,1,0.6931471805599453,1.3862943611198906,0.0,1.6094379124341003,1.0986122886681098,19,1.0986122886681098,1.0986122886681098,0.0,2,5,6,1962,1962,1.3862943611198906,0.6931471805599453,6,10,2,0.0,1.3862943611198906,1.3862943611198906,1,1.3862943611198906,1.3862943611198906,0.6931471805599453,5,6.6039438246004725,0.6931471805599453,0.0,5.170483995038151,6.816735880594968,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,6.816735880594968,0.0,0.0,6.816735880594968,1.0,0.0,1,0,2,0.6931471805599453,3,1.6094379124341003,2.0794415416798357,0,0,5,7.5822291942764615,1,1.0,352.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,4.948759890378168,0.0,0.0,0.0,5.176149732573829,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,9,2008,2.1972245773362196,1.6094379124341003,7.509335266016592,5.75890177387728,2.0,46,46,0,0.0,8.4252971767117,9.118334726180159,1056.0,7.914617709040679,0.0,0.6931471805599453,0,0,0.6931471805599453,0.40528244302408717,0.8072289156626506,0.19287671232876713
3.044522437723423,1.3862943611198906,4.5217885770490405,9.273596821611198,0.6931471805599453,1,1.0986122886681098,1.3862943611198906,0.0,1.6094379124341003,1.0986122886681098,5,1.0986122886681098,1.0986122886681098,0.0,2,7,5,2006,2007,0.6931471805599453,0.6931471805599453,12,13,3,5.726847747587197,1.6094379124341003,1.3862943611198906,2,1.6094379124341003,1.3862943611198906,1.3862943611198906,1,0.0,0.6931471805599453,0.0,7.3098814858247865,7.3098814858247865,0.6931471805599453,5,0.6931471805599453,1.6094379124341003,7.3098814858247865,0.0,0.0,7.3098814858247865,0.0,0.0,2,0,3,0.6931471805599453,4,2.0794415416798357,2.0794415416798357,1,4,1,7.604396348796338,2,3.0,840.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.081404364984463,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,8,2007,1.9459101490553132,1.791759469228055,8.002694162283937,5.267858159063328,2.0,1,0,1,0.0,9.255218130754269,9.94831750445392,2520.0,8.695674048824253,0.0,0.6931471805599453,1,0,0.6931471805599453,0.40535358187150167,0.0,0.2810304449648712
3.044522437723423,1.3862943611198906,4.30406509320417,9.298442820197728,0.6931471805599453,1,1.0986122886681098,1.3862943611198906,0.0,0.0,1.0986122886681098,12,1.0986122886681098,1.0986122886681098,0.0,2,6,5,1960,1960,1.3862943611198906,0.6931471805599453,8,8,1,5.3612921657094255,1.3862943611198906,1.3862943611198906,1,1.3862943611198906,1.3862943611198906,0.6931471805599453,4,6.598509028614515,0.6931471805599453,0.0,6.255750041753367,7.134093721192866,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,7.134093721192866,0.0,0.0,7.134093721192866,1.0,0.0,1,1,2,0.6931471805599453,3,1.791759469228055,2.0794415416798357,1,2,1,7.581209826196346,2,1.0,352.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,5.365976015021851,5.176149732573829,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,5,2008,2.1972245773362196,1.6094379124341003,7.826842098158293,5.966146739123692,2.5,48,48,0,0.0,8.925188429378027,9.61826910952232,1056.0,8.23217423638394,0.0,0.6931471805599453,1,0,0.6931471805599453,0.4053321382256468,0.5845295055821371,0.1404068607897886
3.828641396489095,1.6094379124341003,3.9512437185814275,8.71948076085107,0.6931471805599453,1,1.3862943611198906,1.3862943611198906,0.0,0.0,1.0986122886681098,3,1.0986122886681098,1.0986122886681098,0.0,1,7,8,1929,2001,0.6931471805599453,0.6931471805599453,13,14,2,0.0,1.3862943611198906,1.3862943611198906,0,1.3862943611198906,1.3862943611198906,0.6931471805599453,1,0.0,0.6931471805599453,0.0,6.725033642166843,6.725033642166843,0.6931471805599453,5,0.6931471805599453,0.0,6.75110146893676,0.0,0.0,6.75110146893676,0.0,0.0,1,0,2,0.6931471805599453,3,1.791759469228055,2.0794415416798357,0,0,5,7.596894438144544,1,2.0,576.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,3.8918202981106265,4.727387818712341,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,7,2007,2.1972245773362196,1.6094379124341003,7.430707082545968,5.081404364984463,1.0,78,6,1,0.0,8.696008608880904,9.37610901542907,1728.0,7.822845290279774,0.0,0.6931471805599453,0,0,0.6931471805599453,0.4096059007741958,0.0,0.34143449911084767
3.044522437723423,1.3862943611198906,4.30406509320417,9.32741204356202,0.6931471805599453,1,1.0986122886681098,1.3862943611198906,0.0,0.6931471805599453,1.0986122886681098,12,1.0986122886681098,1.0986122886681098,0.0,2,6,7,1970,1970,0.6931471805599453,0.6931471805599453,13,14,1,5.198497031265826,1.3862943611198906,1.3862943611198906,1,1.3862943611198906,1.3862943611198906,0.6931471805599453,5,6.361302477572996,0.6931471805599453,0.0,6.056784013228625,6.912742820493176,0.6931471805599453,5,0.6931471805599453,1.6094379124341003,6.912742820493176,0.0,0.0,6.912742820493176,1.0,0.0,1,0,2,0.6931471805599453,3,1.791759469228055,2.0794415416798357,1,3,1,7.58629630715272,3,2.0,480.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.3862943611198906,6.55250788703459,3,2010,2.1972245773362196,1.6094379124341003,7.605392364814935,0.0,2.0,40,40,0,0.0,8.703672758358856,9.396736947923277,1440.0,8.0106915391303,0.0,0.6931471805599453,1,0,0.0,0.40529917431536683,0.5751243781094527,0.2389248382279741
4.51085950651685,1.3862943611198906,4.290459441148391,9.286560397887591,0.6931471805599453,1,1.3862943611198906,1.3862943611198906,0.0,1.6094379124341003,1.0986122886681098,19,1.0986122886681098,1.0986122886681098,1.0986122886681098,2,4,5,1967,1967,0.6931471805599453,0.6931471805599453,8,8,2,0.0,1.3862943611198906,1.3862943611198906,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,7.167809184316444,0.0,0.0,7.167809184316444,0.0,0.0,2,0,2,1.0986122886681098,3,1.9459101490553132,2.0794415416798357,0,0,4,7.584773077612199,1,2.0,516.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.3862943611198906,6.2166061010848646,10,2006,2.1972245773362196,1.6094379124341003,7.167809184316444,0.0,2.0,39,39,0,0.0,8.553525120663627,8.553525120663627,1548.0,0.0,0.0,0.6931471805599453,0,0,0.0,0.6927616012222204,0.0,0.39784117193523516
3.044522437723423,1.3862943611198906,4.204692619390966,9.524859098381523,0.6931471805599453,1,1.3862943611198906,1.3862943611198906,0.0,1.6094379124341003,1.0986122886681098,20,1.791759469228055,1.0986122886681098,0.0,2,5,5,2004,2004,0.6931471805599453,0.6931471805599453,12,13,2,0.0,1.3862943611198906,1.3862943611198906,2,1.3862943611198906,1.3862943611198906,0.6931471805599453,6,6.472346294500901,0.6931471805599453,0.0,6.150602768446279,7.016609683894219,0.6931471805599453,5,0.6931471805599453,1.6094379124341003,7.016609683894219,0.0,0.0,7.016609683894219,1.0,0.0,1,1,3,0.6931471805599453,4,1.9459101490553132,2.0794415416798357,0,0,5,7.60339933974067,1,2.0,576.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,4.634728988229636,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,6,2008,2.1972245773362196,1.6094379124341003,7.709308333385869,4.634728988229636,2.5,4,4,0,0.0,8.625329850020815,9.318387276059317,1728.0,8.114623886420098,0.0,0.6931471805599453,0,0,0.6931471805599453,0.4053155530342298,0.579372197309417,0.25841184387617766
3.044522437723423,1.3862943611198906,4.2626798770413155,8.93075873555827,0.6931471805599453,1,1.3862943611198906,1.3862943611198906,0.0,1.6094379124341003,1.0986122886681098,12,1.0986122886681098,1.0986122886681098,0.0,2,5,6,1958,1965,1.3862943611198906,0.6931471805599453,3,10,2,0.0,1.3862943611198906,1.3862943611198906,1,1.3862943611198906,1.3862943611198906,0.6931471805599453,2,6.22455842927536,0.6931471805599453,0.0,6.26530121273771,6.937314081223682,0.6931471805599453,3,0.6931471805599453,1.6094379124341003,7.200424892944957,0.0,0.0,7.200424892944957,0.0,0.0,1,0,3,0.6931471805599453,3,1.9459101490553132,1.9459101490553132,0,0,1,7.580189417944541,1,1.0,294.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,5,2009,0.0,0.0,7.7702232041587855,0.0,1.0,51,44,1,0.0,8.80926561216931,9.379323364330956,882.0,8.035278911144667,0.0,0.6931471805599453,0,0,0.0,0.4480247225269603,0.4893203883495146,0.12410299704516674
4.110873864173311,1.3862943611198906,4.624972813284271,9.562123369834488,0.6931471805599453,1,1.0986122886681098,1.3862943611198906,0.0,0.0,1.0986122886681098,16,1.0986122886681098,1.0986122886681098,0.0,5,8,5,2005,2006,0.6931471805599453,0.6931471805599453,12,13,1,5.942799375126701,1.6094379124341003,1.3862943611198906,2,1.791759469228055,1.3862943611198906,1.3862943611198906,1,0.0,0.6931471805599453,0.0,7.055312843339752,7.055312843339752,0.6931471805599453,5,0.6931471805599453,1.6094379124341003,7.055312843339752,7.105786129481271,0.0,7.773594467360194,0.0,0.0,3,1,4,0.6931471805599453,4,2.302585092994046,2.0794415416798357,1,4,3,7.603897968521881,2,3.0,853.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.484796933490655,5.043425116919247,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,11,2006,1.9459101490553132,1.791759469228055,8.170468578330674,5.978885764901122,3.5,1,0,1,0.0,9.852667830206153,10.249662564618726,2559.0,8.66406026722579,0.0,0.6931471805599453,1,1,0.6931471805599453,0.5141017224936963,0.0,0.2413012729844413
3.828641396489095,1.6094379124341003,4.060443010546419,8.915969311373605,0.6931471805599453,0,1.3862943611198906,0.0,0.0,1.6094379124341003,1.0986122886681098,9,1.0986122886681098,1.0986122886681098,0.0,1,7,7,1930,1950,0.6931471805599453,0.6931471805599453,13,14,2,0.0,1.3862943611198906,1.3862943611198906,2,1.3862943611198906,1.3862943611198906,0.6931471805599453,1,0.0,0.6931471805599453,0.0,6.45833828334479,6.45833828334479,0.6931471805599453,5,0.6931471805599453,0.6931471805599453,7.011213987350367,0.0,0.0,7.011213987350367,0.0,0.0,1,0,3,0.6931471805599453,4,1.9459101490553132,2.0794415416798357,1,4,1,7.565793282428515,1,1.0,280.0,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,5.327876168789581,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,6,2007,2.1972245773362196,1.6094379124341003,7.465082736399547,5.327876168789581,1.0,77,57,1,0.0,8.956350940490871,9.410501846898468,840.0,7.555905093611346,0.0,0.6931471805599453,1,0,0.6931471805599453,0.4913940616372342,0.0,0.16036655211912945
